seq_id	source	type	start	end	score	strand	phase	attributes	length
chromosome_01	JGI_gene	gene	2497552	2501712	.	+	.	ChCC-v11000777m.g	4160
chromosome_01	JGI_gene	gene	2501863	2505182	.	-	.	ChCC-v11000781m.g	3319
chromosome_01	JGI_gene	gene	2508514	2515446	.	-	.	ChCC-v11000783m.g	6932
chromosome_01	JGI_gene	gene	2515842	2519562	.	+	.	ChCC-v11000784m.g	3720
chromosome_01	JGI_gene	gene	2519365	2524237	.	-	.	ChCC-v11000787m.g	4872
chromosome_01	JGI_gene	gene	2526094	2530987	.	+	.	ChCC-v11000792m.g	4893
chromosome_01	JGI_gene	gene	2533217	2537857	.	+	.	ChCC-v11000793m.g	4640
chromosome_01	JGI_gene	gene	2537028	2546466	.	+	.	ChCC-v11000794m.g	9438
chromosome_01	JGI_gene	gene	2546827	2566114	.	-	.	ChCC-v11000796m.g	19287
chromosome_01	JGI_gene	gene	2564691	2569156	.	-	.	ChCC-v11000800m.g	4465
chromosome_01	JGI_gene	gene	2569679	2578573	.	-	.	ChCC-v11000802m.g	8894
chromosome_01	JGI_gene	gene	2578429	2588298	.	-	.	ChCC-v11000804m.g	9869
chromosome_01	JGI_gene	gene	2588310	2592627	.	+	.	ChCC-v11000806m.g	4317
chromosome_01	JGI_gene	gene	2592828	2596007	.	+	.	ChCC-v11000807m.g	3179
chromosome_01	JGI_gene	gene	2596606	2599897	.	-	.	ChCC-v11000809m.g	3291
chromosome_01	JGI_gene	gene	2599636	2605242	.	-	.	ChCC-v11000811m.g	5606
chromosome_01	JGI_gene	gene	2605110	2607307	.	-	.	ChCC-v11000812m.g	2197
chromosome_01	JGI_gene	gene	2607343	2610254	.	+	.	ChCC-v11000814m.g	2911
chromosome_01	JGI_gene	gene	2610062	2628729	.	+	.	ChCC-v11000815m.g	18667
chromosome_01	JGI_gene	gene	2628671	2629575	.	-	.	ChCC-v11000821m.g	904
chromosome_01	JGI_gene	gene	2629611	2630349	.	-	.	ChCC-v11000822m.g	738
chromosome_01	JGI_gene	gene	2630133	2633131	.	-	.	ChCC-v11000824m.g	2998
chromosome_01	JGI_gene	gene	2633236	2633493	.	+	.	ChCC-v11000825m.g	257
chromosome_01	JGI_gene	gene	2633692	2636403	.	+	.	ChCC-v11000827m.g	2711
chromosome_01	JGI_gene	gene	2636470	2638077	.	+	.	ChCC-v11000829m.g	1607
chromosome_01	JGI_gene	gene	2637840	2639527	.	-	.	ChCC-v11000830m.g	1687
chromosome_01	JGI_gene	gene	2640430	2643687	.	-	.	ChCC-v11000831m.g	3257
chromosome_01	JGI_gene	gene	2643997	2644380	.	+	.	ChCC-v11000835m.g	383
chromosome_01	JGI_gene	gene	2644567	2646704	.	+	.	ChCC-v11000836m.g	2137
chromosome_01	JGI_gene	gene	2647575	2651955	.	-	.	ChCC-v11000840m.g	4380
chromosome_01	JGI_gene	gene	2651980	2668371	.	+	.	ChCC-v11000843m.g	16391
chromosome_01	JGI_gene	gene	2668631	2672633	.	+	.	ChCC-v11000844m.g	4002
chromosome_01	JGI_gene	gene	2675674	2681644	.	-	.	ChCC-v11000845m.g	5970
chromosome_01	JGI_gene	gene	2681525	2686913	.	-	.	ChCC-v11000847m.g	5388
chromosome_01	JGI_gene	gene	2693339	2699048	.	+	.	ChCC-v11000848m.g	5709
chromosome_01	JGI_gene	gene	2699548	2703709	.	+	.	ChCC-v11000849m.g	4161
chromosome_01	JGI_gene	gene	2705389	2709765	.	+	.	ChCC-v11000851m.g	4376
chromosome_01	JGI_gene	gene	2709576	2716133	.	-	.	ChCC-v11000854m.g	6557
chromosome_01	JGI_gene	gene	2716505	2725429	.	-	.	ChCC-v11000855m.g	8924
chromosome_01	JGI_gene	gene	2726019	2731939	.	+	.	ChCC-v11000857m.g	5920
chromosome_01	JGI_gene	gene	2737943	2740085	.	-	.	ChCC-v11000861m.g	2142
chromosome_01	JGI_gene	gene	2741728	2753165	.	-	.	ChCC-v11000865m.g	11437
chromosome_01	JGI_gene	gene	2754071	2756005	.	+	.	ChCC-v11000866m.g	1934
chromosome_01	JGI_gene	gene	2757398	2758707	.	-	.	ChCC-v11000867m.g	1309
chromosome_01	JGI_gene	gene	2758742	2761830	.	+	.	ChCC-v11000870m.g	3088
chromosome_01	JGI_gene	gene	2762556	2764573	.	-	.	ChCC-v11000871m.g	2017
chromosome_01	JGI_gene	gene	2765661	2770130	.	+	.	ChCC-v11000873m.g	4469
chromosome_01	JGI_gene	gene	2770498	2771588	.	-	.	ChCC-v11000874m.g	1090
chromosome_01	JGI_gene	gene	2772273	2773730	.	-	.	ChCC-v11000875m.g	1457
chromosome_01	JGI_gene	gene	2773789	2776516	.	-	.	ChCC-v11000876m.g	2727
chromosome_01	JGI_gene	gene	2776583	2777361	.	-	.	ChCC-v11000877m.g	778
chromosome_01	JGI_gene	gene	2777489	2782020	.	+	.	ChCC-v11000878m.g	4531
chromosome_01	JGI_gene	gene	2781896	2789391	.	+	.	ChCC-v11000880m.g	7495
chromosome_01	JGI_gene	gene	2789793	2799059	.	-	.	ChCC-v11000881m.g	9266
chromosome_01	JGI_gene	gene	2799073	2805490	.	-	.	ChCC-v11000882m.g	6417
chromosome_01	JGI_gene	gene	2805385	2808617	.	-	.	ChCC-v11000884m.g	3232
chromosome_01	JGI_gene	gene	2808636	2810110	.	+	.	ChCC-v11000885m.g	1474
chromosome_01	JGI_gene	gene	2810219	2813947	.	-	.	ChCC-v11000888m.g	3728
chromosome_01	JGI_gene	gene	2813282	2819100	.	-	.	ChCC-v11000889m.g	5818
chromosome_01	JGI_gene	gene	2818958	2823366	.	-	.	ChCC-v11000892m.g	4408
chromosome_01	JGI_gene	gene	2823430	2827335	.	+	.	ChCC-v11000893m.g	3905
chromosome_01	JGI_gene	gene	2828977	2833887	.	+	.	ChCC-v11000895m.g	4910
chromosome_01	JGI_gene	gene	2833740	2844011	.	-	.	ChCC-v11000897m.g	10271
chromosome_01	JGI_gene	gene	2845535	2850845	.	-	.	ChCC-v11000899m.g	5310
chromosome_01	JGI_gene	gene	2861745	2861912	.	+	.	ChCC-v11000904m.g	167
chromosome_01	JGI_gene	gene	2873797	2877142	.	-	.	ChCC-v11000907m.g	3345
chromosome_01	JGI_gene	gene	2876947	2888036	.	+	.	ChCC-v11000908m.g	11089
chromosome_01	JGI_gene	gene	2887660	2892524	.	-	.	ChCC-v11000911m.g	4864
chromosome_01	JGI_gene	gene	2894211	2895344	.	-	.	ChCC-v11000914m.g	1133
chromosome_01	JGI_gene	gene	2895714	2903041	.	+	.	ChCC-v11000915m.g	7327
chromosome_01	JGI_gene	gene	2902781	2905475	.	+	.	ChCC-v11000918m.g	2694
chromosome_01	JGI_gene	gene	2904730	2908049	.	-	.	ChCC-v11000919m.g	3319
chromosome_01	JGI_gene	gene	2908094	2910184	.	+	.	ChCC-v11000922m.g	2090
chromosome_01	JGI_gene	gene	2910185	2912623	.	-	.	ChCC-v11000924m.g	2438
chromosome_01	JGI_gene	gene	2912906	2924602	.	-	.	ChCC-v11000925m.g	11696
chromosome_01	JGI_gene	gene	2932286	2937889	.	+	.	ChCC-v11000932m.g	5603
chromosome_01	JGI_gene	gene	2936798	2941798	.	-	.	ChCC-v11000936m.g	5000
chromosome_01	JGI_gene	gene	2941864	2946585	.	+	.	ChCC-v11000937m.g	4721
chromosome_01	JGI_gene	gene	2946549	2950766	.	+	.	ChCC-v11000939m.g	4217
chromosome_01	JGI_gene	gene	2950314	2962860	.	-	.	ChCC-v11000940m.g	12546
chromosome_01	JGI_gene	gene	2963268	2966312	.	+	.	ChCC-v11000944m.g	3044
chromosome_01	JGI_gene	gene	2967154	2974903	.	+	.	ChCC-v11000945m.g	7749
chromosome_01	JGI_gene	gene	2979164	2984682	.	-	.	ChCC-v11000950m.g	5518
chromosome_01	JGI_gene	gene	2984748	2995824	.	+	.	ChCC-v11000952m.g	11076
chromosome_01	JGI_gene	gene	2996078	2999590	.	+	.	ChCC-v11000957m.g	3512
chromosome_01	JGI_gene	gene	2999697	3003205	.	-	.	ChCC-v11000964m.g	3508
chromosome_01	JGI_gene	gene	3003008	3009712	.	+	.	ChCC-v11000965m.g	6704
chromosome_01	JGI_gene	gene	3010200	3013931	.	-	.	ChCC-v11000970m.g	3731
chromosome_01	JGI_gene	gene	3013619	3016133	.	-	.	ChCC-v11000973m.g	2514
chromosome_01	JGI_gene	gene	3015721	3020190	.	+	.	ChCC-v11000975m.g	4469
chromosome_01	JGI_gene	gene	3020282	3023864	.	+	.	ChCC-v11000976m.g	3582
chromosome_01	JGI_gene	gene	3023544	3027353	.	-	.	ChCC-v11000979m.g	3809
chromosome_01	JGI_gene	gene	3027420	3034088	.	+	.	ChCC-v11000980m.g	6668
chromosome_01	JGI_gene	gene	3034271	3039407	.	+	.	ChCC-v11000981m.g	5136
chromosome_01	JGI_gene	gene	3039749	3042990	.	+	.	ChCC-v11000983m.g	3241
chromosome_01	JGI_gene	gene	3043069	3044503	.	-	.	ChCC-v11000984m.g	1434
chromosome_01	JGI_gene	gene	3044504	3059971	.	-	.	ChCC-v11000986m.g	15467
chromosome_01	JGI_gene	gene	3067302	3070543	.	+	.	ChCC-v11000991m.g	3241
chromosome_01	JGI_gene	gene	3071721	3078012	.	+	.	ChCC-v11000993m.g	6291
chromosome_01	JGI_gene	gene	3077789	3084136	.	-	.	ChCC-v11000995m.g	6347
chromosome_01	JGI_gene	gene	3085754	3087285	.	-	.	ChCC-v11000999m.g	1531
chromosome_01	JGI_gene	gene	3087096	3092360	.	+	.	ChCC-v11001001m.g	5264
chromosome_01	JGI_gene	gene	3091779	3101590	.	-	.	ChCC-v11001002m.g	9811
chromosome_01	JGI_gene	gene	3101497	3109417	.	+	.	ChCC-v11001003m.g	7920
chromosome_01	JGI_gene	gene	3114256	3122081	.	-	.	ChCC-v11001005m.g	7825
chromosome_01	JGI_gene	gene	3122042	3126537	.	-	.	ChCC-v11001007m.g	4495
chromosome_01	JGI_gene	gene	3127204	3130602	.	+	.	ChCC-v11001008m.g	3398
chromosome_01	JGI_gene	gene	3135911	3139122	.	-	.	ChCC-v11001011m.g	3211
chromosome_01	JGI_gene	gene	3138542	3144909	.	+	.	ChCC-v11001012m.g	6367
chromosome_01	JGI_gene	gene	3145047	3155300	.	-	.	ChCC-v11001015m.g	10253
chromosome_01	JGI_gene	gene	3159759	3164382	.	-	.	ChCC-v11001017m.g	4623
chromosome_01	JGI_gene	gene	3168729	3180231	.	-	.	ChCC-v11001019m.g	11502
chromosome_01	JGI_gene	gene	3180513	3186864	.	+	.	ChCC-v11001021m.g	6351
chromosome_01	JGI_gene	gene	3194364	3196300	.	+	.	ChCC-v11001026m.g	1936
chromosome_01	JGI_gene	gene	3196156	3204652	.	-	.	ChCC-v11001027m.g	8496
chromosome_01	JGI_gene	gene	3205043	3205809	.	-	.	ChCC-v11001030m.g	766
chromosome_01	JGI_gene	gene	3206257	3207048	.	+	.	ChCC-v11001031m.g	791
chromosome_01	JGI_gene	gene	3207490	3209403	.	-	.	ChCC-v11001032m.g	1913
chromosome_01	JGI_gene	gene	3209885	3211656	.	+	.	ChCC-v11001033m.g	1771
chromosome_01	JGI_gene	gene	3211809	3218938	.	-	.	ChCC-v11001034m.g	7129
chromosome_01	JGI_gene	gene	3219686	3220936	.	-	.	ChCC-v11001035m.g	1250
chromosome_01	JGI_gene	gene	3221972	3223850	.	+	.	ChCC-v11001038m.g	1878
chromosome_01	JGI_gene	gene	3235140	3237975	.	-	.	ChCC-v11001046m.g	2835
chromosome_01	JGI_gene	gene	3238240	3253021	.	-	.	ChCC-v11001048m.g	14781
chromosome_01	JGI_gene	gene	3250604	3257324	.	-	.	ChCC-v11001049m.g	6720
chromosome_01	JGI_gene	gene	3257450	3271575	.	-	.	ChCC-v11001052m.g	14125
chromosome_01	JGI_gene	gene	3271686	3276398	.	+	.	ChCC-v11001057m.g	4712
chromosome_01	JGI_gene	gene	3275743	3278846	.	-	.	ChCC-v11001058m.g	3103
chromosome_01	JGI_gene	gene	3278893	3280615	.	-	.	ChCC-v11001059m.g	1722
chromosome_01	JGI_gene	gene	3280391	3283130	.	+	.	ChCC-v11001060m.g	2739
chromosome_01	JGI_gene	gene	3283070	3290826	.	-	.	ChCC-v11001061m.g	7756
chromosome_01	JGI_gene	gene	3290889	3296785	.	+	.	ChCC-v11001062m.g	5896
chromosome_01	JGI_gene	gene	3296875	3300280	.	+	.	ChCC-v11001065m.g	3405
chromosome_01	JGI_gene	gene	3300664	3308097	.	+	.	ChCC-v11001067m.g	7433
chromosome_01	JGI_gene	gene	3308456	3310101	.	+	.	ChCC-v11001070m.g	1645
chromosome_01	JGI_gene	gene	3311511	3313336	.	-	.	ChCC-v11001073m.g	1825
chromosome_01	JGI_gene	gene	3313437	3316838	.	+	.	ChCC-v11001074m.g	3401
chromosome_01	JGI_gene	gene	3316734	3325298	.	+	.	ChCC-v11001078m.g	8564
chromosome_01	JGI_gene	gene	3325424	3332032	.	+	.	ChCC-v11001081m.g	6608
chromosome_01	JGI_gene	gene	3331953	3337964	.	+	.	ChCC-v11001086m.g	6011
chromosome_01	JGI_gene	gene	3337741	3342149	.	-	.	ChCC-v11001089m.g	4408
chromosome_01	JGI_gene	gene	3342193	3344224	.	+	.	ChCC-v11001091m.g	2031
chromosome_01	JGI_gene	gene	3344225	3355153	.	+	.	ChCC-v11001092m.g	10928
chromosome_01	JGI_gene	gene	3355293	3358525	.	+	.	ChCC-v11001094m.g	3232
chromosome_01	JGI_gene	gene	3358369	3361304	.	-	.	ChCC-v11001095m.g	2935
chromosome_01	JGI_gene	gene	3361342	3375763	.	-	.	ChCC-v11001096m.g	14421
chromosome_01	JGI_gene	gene	3375724	3379599	.	+	.	ChCC-v11001098m.g	3875
chromosome_01	JGI_gene	gene	3379469	3410296	.	-	.	ChCC-v11001099m.g	30827
chromosome_01	JGI_gene	gene	3410239	3415673	.	+	.	ChCC-v11001100m.g	5434
chromosome_01	JGI_gene	gene	3415726	3416527	.	+	.	ChCC-v11001102m.g	801
chromosome_01	JGI_gene	gene	3417025	3426803	.	-	.	ChCC-v11001103m.g	9778
chromosome_01	JGI_gene	gene	3426917	3433441	.	+	.	ChCC-v11001104m.g	6524
chromosome_01	JGI_gene	gene	3434385	3436210	.	-	.	ChCC-v11001108m.g	1825
chromosome_01	JGI_gene	gene	3436354	3439610	.	-	.	ChCC-v11001109m.g	3256
chromosome_01	JGI_gene	gene	3439660	3441577	.	+	.	ChCC-v11001110m.g	1917
chromosome_01	JGI_gene	gene	3441533	3450571	.	-	.	ChCC-v11001112m.g	9038
chromosome_01	JGI_gene	gene	3450668	3453443	.	+	.	ChCC-v11001113m.g	2775
chromosome_01	JGI_gene	gene	3455363	3456462	.	-	.	ChCC-v11001116m.g	1099
chromosome_01	JGI_gene	gene	3456541	3462690	.	-	.	ChCC-v11001117m.g	6149
chromosome_01	JGI_gene	gene	3463255	3468473	.	+	.	ChCC-v11001119m.g	5218
chromosome_01	JGI_gene	gene	3468168	3473414	.	+	.	ChCC-v11001121m.g	5246
chromosome_01	JGI_gene	gene	3473553	3477277	.	-	.	ChCC-v11001122m.g	3724
chromosome_01	JGI_gene	gene	3478876	3479780	.	+	.	ChCC-v11001124m.g	904
chromosome_01	JGI_gene	gene	3480706	3485541	.	-	.	ChCC-v11001126m.g	4835
chromosome_01	JGI_gene	gene	3489427	3497933	.	-	.	ChCC-v11001129m.g	8506
chromosome_01	JGI_gene	gene	3497940	3501713	.	-	.	ChCC-v11001130m.g	3773
chromosome_01	JGI_gene	gene	3501636	3509778	.	+	.	ChCC-v11001133m.g	8142
chromosome_01	JGI_gene	gene	3509784	3518609	.	-	.	ChCC-v11001134m.g	8825
chromosome_01	JGI_gene	gene	3536755	3542946	.	-	.	ChCC-v11001137m.g	6191
chromosome_01	JGI_gene	gene	3543002	3547124	.	+	.	ChCC-v11001138m.g	4122
chromosome_01	JGI_gene	gene	3546771	3549917	.	+	.	ChCC-v11001139m.g	3146
chromosome_01	JGI_gene	gene	3550600	3556342	.	-	.	ChCC-v11001141m.g	5742
chromosome_01	JGI_gene	gene	3556325	3561198	.	+	.	ChCC-v11001142m.g	4873
chromosome_01	JGI_gene	gene	3559924	3569821	.	-	.	ChCC-v11001148m.g	9897
chromosome_01	JGI_gene	gene	3570342	3576663	.	-	.	ChCC-v11001152m.g	6321
chromosome_01	JGI_gene	gene	3579311	3589084	.	-	.	ChCC-v11001157m.g	9773
chromosome_01	JGI_gene	gene	3589625	3594321	.	+	.	ChCC-v11001159m.g	4696
chromosome_01	JGI_gene	gene	3594782	3598545	.	-	.	ChCC-v11001160m.g	3763
chromosome_01	JGI_gene	gene	3599149	3603420	.	-	.	ChCC-v11001167m.g	4271
chromosome_01	JGI_gene	gene	3601419	3621765	.	-	.	ChCC-v11001169m.g	20346
chromosome_01	JGI_gene	gene	3621823	3624894	.	-	.	ChCC-v11001170m.g	3071
chromosome_01	JGI_gene	gene	3630715	3643848	.	-	.	ChCC-v11001173m.g	13133
chromosome_01	JGI_gene	gene	3645361	3659315	.	-	.	ChCC-v11001175m.g	13954
chromosome_01	JGI_gene	gene	3658959	3661778	.	+	.	ChCC-v11001176m.g	2819
chromosome_01	JGI_gene	gene	3661842	3670399	.	+	.	ChCC-v11001177m.g	8557
chromosome_01	JGI_gene	gene	3671268	3681386	.	-	.	ChCC-v11001178m.g	10118
chromosome_01	JGI_gene	gene	3682119	3685251	.	+	.	ChCC-v11001179m.g	3132
chromosome_01	JGI_gene	gene	3686631	3688622	.	-	.	ChCC-v11001180m.g	1991
chromosome_01	JGI_gene	gene	3692004	3696159	.	-	.	ChCC-v11001182m.g	4155
chromosome_01	JGI_gene	gene	3696237	3699735	.	-	.	ChCC-v11001184m.g	3498
chromosome_01	JGI_gene	gene	3699683	3703427	.	+	.	ChCC-v11001185m.g	3744
chromosome_01	JGI_gene	gene	3703218	3705958	.	-	.	ChCC-v11001187m.g	2740
chromosome_01	JGI_gene	gene	3705941	3707994	.	+	.	ChCC-v11001188m.g	2053
chromosome_01	JGI_gene	gene	3708216	3711397	.	+	.	ChCC-v11001190m.g	3181
chromosome_01	JGI_gene	gene	3710881	3720769	.	-	.	ChCC-v11001192m.g	9888
chromosome_01	JGI_gene	gene	3720748	3722461	.	-	.	ChCC-v11001194m.g	1713
chromosome_01	JGI_gene	gene	3721915	3729160	.	-	.	ChCC-v11001195m.g	7245
chromosome_01	JGI_gene	gene	3729423	3733167	.	+	.	ChCC-v11001196m.g	3744
chromosome_01	JGI_gene	gene	3732783	3736862	.	-	.	ChCC-v11001197m.g	4079
chromosome_01	JGI_gene	gene	3736805	3746168	.	+	.	ChCC-v11001198m.g	9363
chromosome_01	JGI_gene	gene	3746138	3747610	.	-	.	ChCC-v11001202m.g	1472
chromosome_01	JGI_gene	gene	3747564	3760476	.	-	.	ChCC-v11001204m.g	12912
chromosome_01	JGI_gene	gene	3760322	3765586	.	+	.	ChCC-v11001205m.g	5264
chromosome_01	JGI_gene	gene	3768876	3782677	.	+	.	ChCC-v11001210m.g	13801
chromosome_01	JGI_gene	gene	3782503	3795168	.	-	.	ChCC-v11001219m.g	12665
chromosome_01	JGI_gene	gene	3795928	3808250	.	-	.	ChCC-v11001226m.g	12322
chromosome_01	JGI_gene	gene	3808879	3809605	.	+	.	ChCC-v11001227m.g	726
chromosome_01	JGI_gene	gene	3810415	3815899	.	+	.	ChCC-v11001229m.g	5484
chromosome_01	JGI_gene	gene	3815492	3821341	.	-	.	ChCC-v11001231m.g	5849
chromosome_01	JGI_gene	gene	3821362	3826312	.	+	.	ChCC-v11001234m.g	4950
chromosome_01	JGI_gene	gene	3826554	3832524	.	+	.	ChCC-v11001235m.g	5970
chromosome_01	JGI_gene	gene	3832790	3837199	.	+	.	ChCC-v11001237m.g	4409
chromosome_01	JGI_gene	gene	3836480	3840844	.	-	.	ChCC-v11001238m.g	4364
chromosome_01	JGI_gene	gene	3839902	3845295	.	-	.	ChCC-v11001240m.g	5393
chromosome_01	JGI_gene	gene	3844855	3849628	.	-	.	ChCC-v11001242m.g	4773
chromosome_01	JGI_gene	gene	3849483	3852904	.	-	.	ChCC-v11001244m.g	3421
chromosome_01	JGI_gene	gene	3852818	3855194	.	-	.	ChCC-v11001246m.g	2376
chromosome_01	JGI_gene	gene	3855204	3873417	.	-	.	ChCC-v11001249m.g	18213
chromosome_01	JGI_gene	gene	3873840	3876867	.	-	.	ChCC-v11001250m.g	3027
chromosome_01	JGI_gene	gene	3876706	3881496	.	-	.	ChCC-v11001252m.g	4790
chromosome_01	JGI_gene	gene	3881522	3890344	.	-	.	ChCC-v11001254m.g	8822
chromosome_01	JGI_gene	gene	3890406	3893318	.	+	.	ChCC-v11001257m.g	2912
chromosome_01	JGI_gene	gene	3893432	3894653	.	+	.	ChCC-v11001258m.g	1221
chromosome_01	JGI_gene	gene	3895380	3908275	.	-	.	ChCC-v11001260m.g	12895
chromosome_01	JGI_gene	gene	3911715	3918527	.	-	.	ChCC-v11001262m.g	6812
chromosome_01	JGI_gene	gene	3918574	3929193	.	-	.	ChCC-v11001263m.g	10619
chromosome_01	JGI_gene	gene	3929057	3933696	.	+	.	ChCC-v11001264m.g	4639
chromosome_01	JGI_gene	gene	3934301	3940715	.	-	.	ChCC-v11001267m.g	6414
chromosome_01	JGI_gene	gene	3943679	3949205	.	-	.	ChCC-v11001269m.g	5526
chromosome_01	JGI_gene	gene	3950944	3962602	.	-	.	ChCC-v11001270m.g	11658
chromosome_01	JGI_gene	gene	3964126	3964701	.	-	.	ChCC-v11001274m.g	575
chromosome_01	JGI_gene	gene	3966414	3972872	.	-	.	ChCC-v11001275m.g	6458
chromosome_01	JGI_gene	gene	3973462	3980959	.	-	.	ChCC-v11001277m.g	7497
chromosome_01	JGI_gene	gene	3981464	3984117	.	-	.	ChCC-v11001278m.g	2653
chromosome_01	JGI_gene	gene	3984086	3992525	.	+	.	ChCC-v11001281m.g	8439
chromosome_01	JGI_gene	gene	3991495	3994918	.	-	.	ChCC-v11001283m.g	3423
chromosome_01	JGI_gene	gene	3994749	4000481	.	-	.	ChCC-v11001284m.g	5732
chromosome_01	JGI_gene	gene	4000550	4009058	.	+	.	ChCC-v11001285m.g	8508
chromosome_01	JGI_gene	gene	4009235	4015532	.	+	.	ChCC-v11001286m.g	6297
chromosome_01	JGI_gene	gene	4015492	4018668	.	+	.	ChCC-v11001288m.g	3176
chromosome_01	JGI_gene	gene	4018388	4021661	.	-	.	ChCC-v11001293m.g	3273
chromosome_01	JGI_gene	gene	4021616	4025978	.	-	.	ChCC-v11001294m.g	4362
chromosome_01	JGI_gene	gene	4025971	4030981	.	-	.	ChCC-v11001296m.g	5010
chromosome_01	JGI_gene	gene	4031181	4033082	.	-	.	ChCC-v11001297m.g	1901
chromosome_01	JGI_gene	gene	4032613	4036737	.	+	.	ChCC-v11001298m.g	4124
chromosome_01	JGI_gene	gene	4036416	4042445	.	-	.	ChCC-v11001300m.g	6029
chromosome_01	JGI_gene	gene	4042663	4049478	.	-	.	ChCC-v11001302m.g	6815
chromosome_01	JGI_gene	gene	4049164	4052198	.	-	.	ChCC-v11001304m.g	3034
chromosome_01	JGI_gene	gene	4052304	4056099	.	+	.	ChCC-v11001305m.g	3795
chromosome_01	JGI_gene	gene	4055801	4059738	.	+	.	ChCC-v11001307m.g	3937
chromosome_01	JGI_gene	gene	4059893	4061660	.	-	.	ChCC-v11001308m.g	1767
chromosome_01	JGI_gene	gene	4061749	4062642	.	-	.	ChCC-v11001309m.g	893
chromosome_01	JGI_gene	gene	4065074	4070542	.	-	.	ChCC-v11001314m.g	5468
chromosome_01	JGI_gene	gene	4070854	4072574	.	-	.	ChCC-v11001315m.g	1720
chromosome_01	JGI_gene	gene	4077678	4080136	.	-	.	ChCC-v11001316m.g	2458
chromosome_01	JGI_gene	gene	4080523	4082347	.	-	.	ChCC-v11001322m.g	1824
chromosome_01	JGI_gene	gene	4082360	4084682	.	+	.	ChCC-v11001325m.g	2322
chromosome_01	JGI_gene	gene	4084449	4095890	.	+	.	ChCC-v11001326m.g	11441
chromosome_01	JGI_gene	gene	4096689	4098272	.	-	.	ChCC-v11001327m.g	1583
chromosome_01	JGI_gene	gene	4098399	4104939	.	+	.	ChCC-v11001328m.g	6540
chromosome_01	JGI_gene	gene	4104878	4106946	.	+	.	ChCC-v11001329m.g	2068
chromosome_01	JGI_gene	gene	4107343	4123902	.	-	.	ChCC-v11001331m.g	16559
chromosome_01	JGI_gene	gene	4123505	4128813	.	+	.	ChCC-v11001332m.g	5308
chromosome_01	JGI_gene	gene	4129304	4130552	.	-	.	ChCC-v11001336m.g	1248
chromosome_01	JGI_gene	gene	4130834	4132984	.	+	.	ChCC-v11001337m.g	2150
chromosome_01	JGI_gene	gene	4132613	4140497	.	-	.	ChCC-v11001339m.g	7884
chromosome_01	JGI_gene	gene	4152396	4154984	.	+	.	ChCC-v11001348m.g	2588
chromosome_01	JGI_gene	gene	4154280	4156860	.	-	.	ChCC-v11001350m.g	2580
chromosome_01	JGI_gene	gene	4156296	4163083	.	-	.	ChCC-v11001352m.g	6787
chromosome_01	JGI_gene	gene	4163070	4167454	.	+	.	ChCC-v11001354m.g	4384
chromosome_01	JGI_gene	gene	4167197	4170054	.	-	.	ChCC-v11001355m.g	2857
chromosome_01	JGI_gene	gene	4169977	4172084	.	+	.	ChCC-v11001357m.g	2107
chromosome_01	JGI_gene	gene	4171892	4177061	.	+	.	ChCC-v11001361m.g	5169
chromosome_01	JGI_gene	gene	4176982	4181173	.	+	.	ChCC-v11001362m.g	4191
chromosome_01	JGI_gene	gene	4184577	4187764	.	-	.	ChCC-v11001364m.g	3187
chromosome_01	JGI_gene	gene	4187794	4188255	.	+	.	ChCC-v11001365m.g	461
chromosome_01	JGI_gene	gene	4189231	4194548	.	-	.	ChCC-v11001369m.g	5317
chromosome_01	JGI_gene	gene	4193985	4196850	.	-	.	ChCC-v11001370m.g	2865
chromosome_01	JGI_gene	gene	4197095	4199449	.	+	.	ChCC-v11001372m.g	2354
chromosome_01	JGI_gene	gene	4199572	4204948	.	+	.	ChCC-v11001375m.g	5376
chromosome_01	JGI_gene	gene	4204751	4210342	.	-	.	ChCC-v11001377m.g	5591
chromosome_01	JGI_gene	gene	4210056	4215788	.	-	.	ChCC-v11001380m.g	5732
chromosome_01	JGI_gene	gene	4215922	4221339	.	-	.	ChCC-v11001382m.g	5417
chromosome_01	JGI_gene	gene	4220926	4226290	.	-	.	ChCC-v11001385m.g	5364
chromosome_01	JGI_gene	gene	4225793	4229557	.	+	.	ChCC-v11001386m.g	3764
chromosome_01	JGI_gene	gene	4229189	4232235	.	-	.	ChCC-v11001389m.g	3046
chromosome_01	JGI_gene	gene	4238123	4243561	.	-	.	ChCC-v11001390m.g	5438
chromosome_01	JGI_gene	gene	4261254	4262514	.	-	.	ChCC-v11001392m.g	1260
chromosome_01	JGI_gene	gene	4274510	4277512	.	-	.	ChCC-v11001407m.g	3002
chromosome_01	JGI_gene	gene	4277348	4281086	.	+	.	ChCC-v11001408m.g	3738
chromosome_01	JGI_gene	gene	4281360	4283871	.	-	.	ChCC-v11001411m.g	2511
chromosome_01	JGI_gene	gene	4284887	4287617	.	+	.	ChCC-v11001412m.g	2730
chromosome_01	JGI_gene	gene	4288195	4290625	.	-	.	ChCC-v11001414m.g	2430
chromosome_01	JGI_gene	gene	4290678	4293123	.	+	.	ChCC-v11001418m.g	2445
chromosome_01	JGI_gene	gene	4292811	4295535	.	-	.	ChCC-v11001419m.g	2724
chromosome_01	JGI_gene	gene	4295624	4305071	.	+	.	ChCC-v11001420m.g	9447
chromosome_01	JGI_gene	gene	4304811	4308785	.	-	.	ChCC-v11001423m.g	3974
